since,relative_seconds,rtt
0.000,0.000,16.23
0.011,0.011,29.57
0.020,0.020,28.49
0.030,0.030,18.32
0.040,0.040,17.71
0.050,0.050,18.39
0.060,0.060,24.66
0.070,0.070,30.73
0.080,0.080,24.22
0.090,0.090,27.52
0.100,0.100,17.22
0.110,0.110,19.03
0.120,0.120,29.12
0.130,0.130,30.77
0.140,0.140,21.14
0.150,0.150,22.42
0.161,0.161,19.93
0.170,0.170,18.29
0.180,0.180,20.39
0.190,0.190,18.64
0.200,0.200,24.49
0.210,0.210,18.76
0.220,0.220,40.64
0.230,0.230,35.30
0.240,0.240,25.15
0.250,0.250,19.38
0.261,0.261,25.16
0.270,0.270,22.57
0.280,0.280,20.03
0.290,0.290,22.03
0.300,0.300,19.94
0.310,0.310,21.21
0.320,0.320,24.83
0.330,0.330,22.31
0.340,0.340,20.44
0.350,0.350,18.35
0.360,0.360,19.99
0.370,0.370,18.46
0.380,0.380,31.89
0.390,0.390,21.62
0.400,0.400,27.98
0.410,0.410,26.42
0.420,0.420,25.19
0.430,0.430,21.71
0.440,0.440,19.68
0.450,0.450,21.60
0.460,0.460,20.18
0.470,0.470,25.80
0.480,0.480,31.53
0.490,0.490,21.15
0.500,0.500,19.43
0.510,0.510,17.80
0.520,0.520,15.34
0.530,0.530,25.56
0.540,0.540,23.73
0.550,0.550,25.29
0.560,0.560,15.31
0.570,0.570,26.64
0.580,0.580,24.53
0.590,0.590,33.61
0.600,0.600,23.63
0.610,0.610,29.45
0.620,0.620,19.57
0.630,0.630,25.85
0.640,0.640,15.76
0.650,0.650,17.42
0.660,0.660,19.90
0.670,0.670,17.64
0.680,0.680,27.59
0.690,0.690,17.41
0.700,0.700,15.69
0.710,0.710,25.84
0.720,0.720,16.00
0.730,0.730,17.77
0.740,0.740,15.58
0.750,0.750,25.76
0.760,0.760,32.04
0.770,0.770,22.01
0.780,0.780,20.08
0.790,0.790,21.16
0.800,0.800,19.33
0.810,0.810,22.15
0.820,0.820,24.05
0.830,0.830,21.29
0.840,0.840,23.18
0.850,0.850,25.68
0.860,0.860,23.52
0.870,0.870,21.47
0.880,0.880,15.27
0.890,0.890,29.49
0.900,0.900,27.46
0.910,0.910,17.47
0.920,0.920,23.41
0.930,0.930,21.33
0.940,0.940,19.63
0.950,0.950,21.22
0.960,0.960,19.93
0.970,0.970,21.37
0.980,0.980,31.85
0.990,0.990,21.66
1.000,1.000,16.54
1.010,1.010,17.97
1.020,1.020,19.54
1.030,1.030,26.60
1.040,1.040,24.95
1.050,1.050,22.30
1.060,1.060,23.36
1.070,1.070,27.71
1.080,1.080,24.17
1.091,1.091,21.87
1.101,1.101,19.56
1.110,1.110,18.84
1.130,1.130,17.95
1.141,1.141,19.64
1.150,1.150,25.53
1.160,1.160,19.60
1.170,1.170,17.60
1.190,1.190,17.74
1.200,1.200,15.38
1.220,1.220,23.79
1.230,1.230,33.43
1.240,1.240,31.48
1.250,1.250,29.55
1.260,1.260,19.54
1.270,1.270,21.24
1.280,1.280,31.88
1.290,1.290,21.77
1.300,1.300,16.00
1.310,1.310,21.87
1.320,1.320,27.66
1.330,1.330,17.62
1.340,1.340,19.80
1.350,1.350,18.37
1.360,1.360,35.78
1.370,1.370,25.46
1.380,1.380,31.34
1.390,1.390,21.23
1.400,1.400,24.33
1.410,1.410,21.57
1.420,1.420,23.97
1.430,1.430,22.03
1.440,1.440,19.94
1.450,1.450,21.31
1.460,1.460,20.41
1.470,1.470,22.02
1.480,1.480,28.25
1.490,1.490,39.01
1.500,1.500,28.89
1.510,1.510,18.97
1.520,1.520,19.95
1.530,1.530,29.80
1.540,1.540,23.67
1.550,1.550,22.14
1.560,1.560,19.66
1.570,1.570,21.44
1.580,1.580,24.05
1.591,1.591,35.13
1.600,1.600,25.56
1.610,1.610,17.78
1.620,1.620,16.27
1.630,1.630,18.94
1.640,1.640,19.35
1.650,1.650,19.31
1.660,1.660,20.38
1.670,1.670,38.51
1.680,1.680,28.31
1.690,1.690,22.01
1.700,1.700,19.69
1.710,1.710,26.36
1.720,1.720,25.45
1.730,1.730,17.88
1.740,1.740,29.57
1.750,1.750,29.98
1.760,1.760,27.75
1.770,1.770,18.19
1.780,1.780,31.89
1.790,1.790,21.93
1.800,1.800,23.88
1.810,1.810,21.20
1.820,1.820,28.63
1.830,1.830,29.58
1.840,1.840,19.40
1.850,1.850,17.56
1.860,1.860,28.53
1.870,1.870,27.20
1.880,1.880,39.78
1.890,1.890,29.65
1.900,1.900,24.09
1.910,1.910,21.63
1.920,1.920,19.68
1.930,1.930,25.54
1.940,1.940,31.56
1.950,1.950,21.51
1.960,1.960,24.09
1.970,1.970,21.39
1.980,1.980,15.37
1.990,1.990,42.01
2.000,2.000,32.07
2.010,2.010,21.98
2.020,2.020,31.60
2.030,2.030,33.39
2.040,2.040,23.36
2.050,2.050,17.38
2.060,2.060,19.93
2.070,2.070,17.49
2.080,2.080,27.41
2.090,2.090,17.45
2.100,2.100,19.21
2.110,2.110,21.45
2.120,2.120,20.23
2.130,2.130,30.28
2.140,2.140,36.93
2.150,2.150,26.53
2.160,2.160,48.50
2.170,2.170,38.40
2.180,2.180,31.56
2.190,2.190,21.90
2.200,2.200,35.64
2.210,2.210,35.26
2.220,2.220,28.04
2.230,2.230,18.01
2.241,2.241,27.87
2.250,2.250,21.67
2.261,2.261,19.82
2.270,2.270,22.17
2.280,2.280,36.84
2.290,2.290,45.97
2.300,2.300,36.72
2.310,2.310,35.17
2.320,2.320,25.60
2.330,2.330,15.33
2.340,2.340,32.07
2.350,2.350,29.98
2.360,2.360,28.31
2.370,2.370,18.08
2.380,2.380,24.35
2.390,2.390,21.68
2.400,2.400,23.84
2.410,2.410,21.57
2.420,2.420,27.79
2.430,2.430,26.29
2.440,2.440,32.04
2.450,2.450,26.45
2.460,2.460,20.44
2.470,2.470,18.44
2.480,2.480,31.94
2.490,2.490,21.91
2.500,2.500,16.96
2.510,2.510,22.41
2.520,2.520,36.74
2.530,2.530,34.65
2.540,2.540,33.20
2.550,2.550,26.01
2.561,2.561,23.88
2.570,2.570,27.02
2.580,2.580,17.38
2.590,2.590,19.47
2.600,2.600,16.66
2.610,2.610,22.17
2.620,2.620,19.76
2.631,2.631,17.15
2.640,2.640,15.57
2.650,2.650,18.09
2.660,2.660,19.63
2.670,2.670,21.55
2.680,2.680,43.75
2.690,2.690,33.67
2.700,2.700,23.85
2.710,2.710,25.46
2.720,2.720,23.59
2.730,2.730,21.67
2.740,2.740,16.32
2.750,2.750,17.84
2.760,2.760,27.15
2.770,2.770,25.13
2.780,2.780,15.26
