since,relative_seconds,rtt
0.000,0.000,28.91
0.011,0.011,29.36
0.020,0.020,20.25
0.030,0.030,26.01
0.040,0.040,24.23
0.050,0.050,21.51
0.060,0.060,20.39
0.070,0.070,22.05
0.080,0.080,20.00
0.090,0.090,25.79
0.100,0.100,24.72
0.110,0.110,22.79
0.120,0.120,20.13
0.130,0.130,17.87
0.140,0.140,28.05
0.150,0.150,18.15
0.160,0.160,19.70
0.170,0.170,25.47
0.180,0.180,19.38
0.190,0.190,21.23
0.200,0.200,19.32
0.210,0.210,21.81
0.220,0.220,23.76
0.230,0.230,21.90
0.240,0.240,15.74
0.250,0.250,18.13
0.260,0.260,27.32
0.270,0.270,17.26
0.280,0.280,19.42
0.290,0.290,21.42
0.300,0.300,19.82
0.310,0.310,25.68
0.320,0.320,20.39
0.330,0.330,21.33
0.340,0.340,15.55
0.350,0.350,26.66
0.360,0.360,19.33
0.370,0.370,17.62
0.380,0.380,19.31
0.390,0.390,17.51
0.400,0.400,19.89
0.410,0.410,18.51
0.420,0.420,19.51
0.430,0.430,21.41
0.440,0.440,23.35
0.451,0.451,24.88
0.460,0.460,27.24
0.470,0.470,17.54
0.480,0.480,23.68
0.490,0.490,21.56
0.500,0.500,27.91
0.510,0.510,21.50
0.520,0.520,19.29
0.531,0.531,24.96
0.540,0.540,24.80
0.550,0.550,21.01
0.560,0.560,19.57
0.570,0.570,25.18
0.580,0.580,24.09
0.591,0.591,20.97
0.600,0.600,23.12
0.610,0.610,21.19
0.620,0.620,19.41
0.630,0.630,18.02
0.640,0.640,25.40
0.650,0.650,21.11
0.660,0.660,27.35
0.670,0.670,30.27
0.680,0.680,36.24
0.690,0.690,33.78
0.700,0.700,28.60
0.710,0.710,18.58
0.720,0.720,20.70
0.730,0.730,21.05
0.740,0.740,15.43
0.750,0.750,27.21
0.760,0.760,27.56
0.770,0.770,21.14
0.780,0.780,20.08
0.790,0.790,17.47
0.800,0.800,15.44
0.810,0.810,20.72
0.820,0.820,19.29
0.830,0.830,17.07
0.840,0.840,20.10
0.850,0.850,25.32
0.860,0.860,18.89
0.870,0.870,21.04
0.880,0.880,19.15
0.890,0.890,29.21
0.900,0.900,19.30
0.910,0.910,17.16
0.920,0.920,32.42
0.930,0.930,22.28
0.940,0.940,27.38
0.950,0.950,25.02
0.960,0.960,30.92
0.970,0.970,20.94
0.980,0.980,23.04
0.990,0.990,26.40
1.000,1.000,19.39
1.010,1.010,16.87
1.020,1.020,15.20
1.030,1.030,20.96
1.040,1.040,23.22
1.050,1.050,17.28
1.060,1.060,22.86
1.070,1.070,17.16
1.080,1.080,19.15
1.090,1.090,20.78
1.100,1.100,15.17
1.110,1.110,17.92
1.120,1.120,24.08
1.130,1.130,25.00
1.140,1.140,19.24
1.150,1.150,26.72
1.160,1.160,16.93
1.170,1.170,21.11
1.180,1.180,31.58
1.190,1.190,21.26
1.200,1.200,25.07
1.210,1.210,21.42
1.220,1.220,27.84
1.230,1.230,34.99
1.240,1.240,24.33
1.250,1.250,21.47
1.260,1.260,27.54
1.270,1.270,21.18
1.280,1.280,20.76
1.290,1.290,25.70
1.300,1.300,23.14
1.310,1.310,26.45
1.320,1.320,15.94
1.330,1.330,18.78
1.340,1.340,20.25
1.350,1.350,21.41
1.360,1.360,23.68
1.370,1.370,17.53
1.380,1.380,22.93
1.390,1.390,21.09
1.400,1.400,19.35
1.410,1.410,25.22
1.420,1.420,15.26
1.430,1.430,17.74
1.440,1.440,19.58
1.450,1.450,17.41
1.460,1.460,23.35
1.470,1.470,29.46
1.480,1.480,19.39
1.490,1.490,17.79
1.500,1.500,24.62
1.510,1.510,18.24
1.520,1.520,24.58
1.530,1.530,25.73
1.540,1.540,23.64
1.550,1.550,21.11
1.560,1.560,26.88
1.570,1.570,16.99
1.580,1.580,19.26
1.590,1.590,20.98
1.600,1.600,22.93
1.620,1.620,31.27
1.630,1.630,24.89
1.640,1.640,23.06
1.650,1.650,17.02
1.660,1.660,15.33
1.670,1.670,17.05
1.680,1.680,15.21
1.690,1.690,37.70
1.700,1.700,28.14
1.710,1.710,25.80
1.720,1.720,23.69
1.730,1.730,24.83
1.740,1.740,22.87
1.750,1.750,21.05
1.760,1.760,19.01
1.770,1.770,25.44
1.780,1.780,31.14
1.790,1.790,21.40
1.800,1.800,19.11
1.810,1.810,21.68
1.820,1.820,23.68
1.830,1.830,21.14
1.840,1.840,19.84
1.850,1.850,21.03
1.860,1.860,19.99
1.870,1.870,21.44
1.880,1.880,23.08
1.890,1.890,24.95
1.900,1.900,23.68
