since,relative_seconds,rtt
0.000,0.000,29.51
0.010,0.010,28.08
0.020,0.020,25.36
0.030,0.030,24.60
0.040,0.040,21.35
0.050,0.050,23.23
0.060,0.060,20.82
0.070,0.070,27.45
0.080,0.080,20.96
0.090,0.090,23.01
0.100,0.100,28.63
0.110,0.110,26.62
0.120,0.120,24.82
0.130,0.130,34.65
0.140,0.140,24.70
0.150,0.150,22.61
0.160,0.160,20.52
0.170,0.170,22.93
0.180,0.180,20.72
0.190,0.190,23.10
0.200,0.200,20.85
0.210,0.210,22.84
0.220,0.220,21.01
0.230,0.230,26.74
0.240,0.240,24.82
0.250,0.250,23.14
0.260,0.260,20.94
0.270,0.270,27.01
0.280,0.280,24.76
0.290,0.290,26.75
0.300,0.300,24.82
0.310,0.310,22.55
0.320,0.320,20.69
0.330,0.330,26.88
0.340,0.340,25.29
0.350,0.350,23.86
0.360,0.360,20.91
0.371,0.371,22.91
0.380,0.380,20.48
0.390,0.390,28.65
0.400,0.400,20.93
0.410,0.410,23.11
0.420,0.420,29.74
0.430,0.430,27.64
0.440,0.440,21.41
0.450,0.450,24.65
0.460,0.460,21.92
0.470,0.470,23.81
0.480,0.480,21.40
0.490,0.490,23.74
0.500,0.500,26.56
0.510,0.510,24.07
0.520,0.520,25.40
0.530,0.530,23.12
0.540,0.540,20.57
0.550,0.550,28.04
0.560,0.560,26.35
0.570,0.570,23.84
0.580,0.580,21.34
0.590,0.590,23.57
0.601,0.601,21.23
0.610,0.610,22.80
0.620,0.620,20.51
0.630,0.630,22.89
0.640,0.640,21.40
0.651,0.651,22.41
0.660,0.660,24.93
0.670,0.670,36.45
0.680,0.680,25.86
0.690,0.690,23.18
0.700,0.700,21.17
0.710,0.710,27.93
0.720,0.720,25.11
0.730,0.730,23.18
0.740,0.740,20.77
0.750,0.750,23.52
0.760,0.760,24.39
0.770,0.770,23.00
0.780,0.780,20.50
0.790,0.790,22.79
0.809,0.809,27.60
0.820,0.820,20.22
0.830,0.830,22.19
0.840,0.840,20.02
0.850,0.850,22.36
0.860,0.860,20.08
0.870,0.870,22.47
0.880,0.880,20.37
0.890,0.890,23.00
0.900,0.900,20.38
0.910,0.910,22.83
0.920,0.920,20.36
0.930,0.930,22.27
0.940,0.940,20.31
0.950,0.950,22.31
0.960,0.960,20.12
0.970,0.970,22.22
0.980,0.980,21.22
0.990,0.990,27.21
1.000,1.000,26.66
1.010,1.010,26.93
1.020,1.020,25.34
1.030,1.030,23.55
1.040,1.040,19.85
1.050,1.050,22.66
1.060,1.060,24.93
1.070,1.070,23.09
1.080,1.080,20.84
1.090,1.090,22.56
1.100,1.100,26.13
1.110,1.110,28.66
1.120,1.120,21.20
1.130,1.130,28.74
1.140,1.140,26.43
1.150,1.150,24.49
1.160,1.160,26.97
1.170,1.170,31.23
1.180,1.180,21.60
1.190,1.190,26.81
1.200,1.200,20.91
1.210,1.210,24.10
1.220,1.220,21.07
1.230,1.230,24.56
1.240,1.240,21.28
1.250,1.250,23.69
1.260,1.260,25.69
1.270,1.270,23.83
1.280,1.280,21.37
1.290,1.290,24.02
1.300,1.300,21.36
1.310,1.310,26.84
1.320,1.320,25.56
1.330,1.330,22.69
1.340,1.340,20.51
1.350,1.350,22.71
1.360,1.360,20.16
1.370,1.370,31.11
1.380,1.380,20.99
