since,relative_seconds,rtt
0.000,0.000,19.09
0.010,0.010,16.78
0.020,0.020,18.63
0.030,0.030,17.41
0.040,0.040,19.58
0.050,0.050,16.70
0.060,0.060,23.33
0.070,0.070,20.77
0.080,0.080,18.72
0.090,0.090,17.40
0.100,0.100,23.71
0.110,0.110,21.22
0.130,0.130,21.07
0.140,0.140,18.77
0.160,0.160,23.99
0.170,0.170,21.54
0.180,0.180,19.66
0.190,0.190,18.96
0.200,0.200,19.57
0.210,0.210,17.29
0.220,0.220,31.60
0.230,0.230,21.80
0.240,0.240,19.70
0.250,0.250,16.92
0.260,0.260,23.57
0.270,0.270,16.95
0.280,0.280,22.35
0.290,0.290,20.97
0.300,0.300,19.36
0.310,0.310,17.39
0.320,0.320,31.48
0.330,0.330,21.47
0.340,0.340,19.81
0.350,0.350,16.85
0.360,0.360,18.74
0.370,0.370,17.14
0.380,0.380,24.76
0.390,0.390,21.38
0.400,0.400,19.50
0.410,0.410,17.37
0.420,0.420,20.59
0.430,0.430,18.16
0.440,0.440,24.82
0.450,0.450,20.47
0.460,0.460,20.08
0.470,0.470,18.30
0.481,0.481,24.25
0.490,0.490,20.83
0.500,0.500,21.12
0.511,0.511,21.01
0.520,0.520,28.13
0.530,0.530,18.21
0.540,0.540,24.58
0.550,0.550,20.81
0.560,0.560,19.77
0.571,0.571,16.88
0.580,0.580,18.85
0.590,0.590,20.54
0.600,0.600,24.20
0.610,0.610,21.35
0.620,0.620,20.00
0.630,0.630,17.50
0.640,0.640,23.22
0.650,0.650,20.50
0.660,0.660,19.37
0.670,0.670,16.88
0.680,0.680,18.74
0.690,0.690,17.78
0.700,0.700,24.50
0.710,0.710,21.30
0.720,0.720,19.72
0.730,0.730,18.09
0.740,0.740,19.91
0.750,0.750,21.01
0.760,0.760,23.20
0.770,0.770,20.45
0.780,0.780,18.90
0.790,0.790,16.59
0.800,0.800,19.52
0.810,0.810,17.80
0.820,0.820,23.26
0.830,0.830,16.47
0.840,0.840,18.65
0.850,0.850,17.34
0.860,0.860,23.28
0.870,0.870,20.23
0.880,0.880,18.21
0.890,0.890,20.14
0.900,0.900,18.37
0.910,0.910,16.21
0.920,0.920,18.13
0.930,0.930,20.31
0.940,0.940,18.55
0.950,0.950,17.26
0.960,0.960,18.82
0.970,0.970,17.06
0.980,0.980,22.46
0.990,0.990,21.10
1.000,1.000,18.68
1.010,1.010,17.09
1.020,1.020,18.54
1.030,1.030,17.08
1.040,1.040,18.85
1.050,1.050,20.75
1.060,1.060,18.69
1.070,1.070,18.08
1.080,1.080,17.89
1.090,1.090,21.61
1.100,1.100,20.09
1.110,1.110,17.19
1.120,1.120,19.68
1.130,1.130,16.67
1.140,1.140,23.00
1.150,1.150,20.50
1.160,1.160,18.87
1.171,1.171,17.14
1.180,1.180,24.07
1.190,1.190,17.20
1.200,1.200,23.16
1.210,1.210,17.23
1.220,1.220,19.75
1.230,1.230,17.35
1.240,1.240,19.77
1.250,1.250,20.63
1.260,1.260,19.47
1.270,1.270,20.89
1.280,1.280,19.88
1.290,1.290,18.12
1.300,1.300,23.32
1.310,1.310,21.12
1.320,1.320,27.53
1.330,1.330,17.73
1.340,1.340,18.82
1.350,1.350,17.46
1.360,1.360,19.75
1.370,1.370,17.68
1.380,1.380,19.02
1.390,1.390,17.89
1.400,1.400,22.36
1.410,1.410,20.33
1.420,1.420,18.17
1.430,1.430,20.17
1.440,1.440,19.36
1.450,1.450,17.40
1.460,1.460,23.19
1.470,1.470,21.30
1.480,1.480,18.97
1.490,1.490,16.43
1.500,1.500,18.75
1.510,1.510,16.26
1.520,1.520,22.72
1.530,1.530,20.51
1.540,1.540,18.90
1.550,1.550,17.30
1.560,1.560,22.92
1.570,1.570,17.19
1.580,1.580,18.77
1.590,1.590,20.98
1.600,1.600,19.24
1.610,1.610,17.10
1.620,1.620,17.93
1.630,1.630,21.07
1.640,1.640,19.12
1.650,1.650,16.46
1.660,1.660,18.43
1.670,1.670,17.10
1.680,1.680,22.38
1.690,1.690,20.39
1.700,1.700,18.55
1.710,1.710,16.45
1.720,1.720,18.06
1.730,1.730,16.29
1.740,1.740,22.46
1.750,1.750,21.37
1.760,1.760,18.67
1.770,1.770,16.90
1.780,1.780,23.71
1.790,1.790,21.19
1.800,1.800,23.66
1.810,1.810,20.26
1.820,1.820,19.39
1.830,1.830,17.22
1.840,1.840,22.99
1.850,1.850,21.48
1.860,1.860,18.57
1.871,1.871,16.73
1.880,1.880,20.03
1.890,1.890,18.96
1.900,1.900,31.16
1.910,1.910,30.04
1.920,1.920,20.61
1.930,1.930,26.18
1.940,1.940,23.15
1.950,1.950,18.48
1.960,1.960,23.01
1.970,1.970,20.86
1.980,1.980,19.23
1.990,1.990,16.65
2.000,2.000,22.94
2.010,2.010,17.70
2.021,2.021,18.35
2.030,2.030,20.77
2.040,2.040,18.83
2.050,2.050,17.49
2.060,2.060,24.54
2.071,2.071,21.25
2.080,2.080,19.01
2.090,2.090,17.74
2.100,2.100,28.31
2.110,2.110,18.46
2.120,2.120,24.54
2.130,2.130,30.91
2.140,2.140,20.52
2.150,2.150,17.50
2.160,2.160,23.35
2.170,2.170,21.40
2.180,2.180,24.87
2.190,2.190,21.22
2.200,2.200,19.69
2.210,2.210,17.77
2.220,2.220,23.85
2.230,2.230,21.87
2.240,2.240,19.47
2.251,2.251,16.11
2.260,2.260,18.26
2.270,2.270,16.41
2.280,2.280,14.94
2.290,2.290,20.49
2.300,2.300,18.64
2.310,2.310,16.60
2.320,2.320,18.51
2.330,2.330,16.76
2.340,2.340,22.54
2.350,2.350,20.51
2.360,2.360,18.71
2.370,2.370,16.33
2.380,2.380,14.70
2.390,2.390,21.15
2.400,2.400,19.47
2.410,2.410,21.12
2.420,2.420,19.22
2.430,2.430,16.88
2.440,2.440,22.35
2.450,2.450,20.90
2.460,2.460,18.24
2.470,2.470,16.48
2.480,2.480,19.33
2.490,2.490,17.28
2.500,2.500,23.65
2.510,2.510,16.18
2.520,2.520,19.92
2.530,2.530,17.85
2.540,2.540,23.05
2.551,2.551,18.61
2.560,2.560,19.19
2.570,2.570,20.82
2.580,2.580,18.90
2.590,2.590,17.37
2.601,2.601,23.72
2.610,2.610,21.07
2.620,2.620,19.87
2.630,2.630,18.15
2.640,2.640,19.75
2.650,2.650,17.41
2.660,2.660,25.41
2.670,2.670,17.71
2.680,2.680,19.87
2.690,2.690,18.09
2.700,2.700,24.71
2.710,2.710,18.07
2.720,2.720,23.55
2.730,2.730,21.49
2.741,2.741,18.97
2.750,2.750,18.35
2.760,2.760,23.81
2.770,2.770,20.56
2.780,2.780,19.30
2.790,2.790,20.40
2.800,2.800,28.13
2.810,2.810,18.10
2.820,2.820,24.67
2.830,2.830,21.56
2.840,2.840,27.76
2.850,2.850,17.33
2.860,2.860,19.22
2.870,2.870,25.97
2.880,2.880,24.30
2.890,2.890,21.05
2.900,2.900,20.21
2.910,2.910,17.63
2.920,2.920,24.73
2.930,2.930,20.73
2.940,2.940,22.67
2.950,2.950,20.72
2.960,2.960,20.11
2.970,2.970,16.89
2.989,2.989,21.42
3.000,3.000,19.29
3.010,3.010,17.37
3.020,3.020,18.71
3.030,3.030,24.75
3.040,3.040,23.19
3.050,3.050,20.75
3.060,3.060,18.80
3.070,3.070,16.56
3.080,3.080,23.37
3.090,3.090,16.82
3.100,3.100,22.67
3.110,3.110,20.66
3.120,3.120,27.66
3.130,3.130,17.89
3.140,3.140,23.21
3.151,3.151,20.75
3.160,3.160,19.39
3.170,3.170,21.56
3.180,3.180,27.24
3.190,3.190,17.45
3.200,3.200,23.19
3.210,3.210,29.65
3.220,3.220,19.75
3.230,3.230,17.86
3.240,3.240,19.86
3.250,3.250,16.65
3.260,3.260,23.15
3.270,3.270,20.64
3.280,3.280,18.79
3.290,3.290,17.36
3.300,3.300,22.40
3.310,3.310,18.62
3.320,3.320,25.18
3.330,3.330,30.39
3.340,3.340,20.25
3.350,3.350,17.42
3.360,3.360,25.04
3.370,3.370,21.36
3.380,3.380,20.01
3.390,3.390,18.27
3.400,3.400,18.90
3.410,3.410,17.16
3.420,3.420,18.80
3.430,3.430,21.68
3.440,3.440,18.99
3.450,3.450,18.32
3.470,3.470,26.13
