since,relative_seconds,rtt
0.000,0.000,31.19
0.010,0.010,31.68
0.020,0.020,31.50
0.030,0.030,32.19
0.040,0.040,22.52
0.050,0.050,23.66
0.060,0.060,24.85
0.070,0.070,25.68
0.080,0.080,25.25
0.090,0.090,26.79
0.100,0.100,26.15
0.110,0.110,21.94
0.120,0.120,23.85
0.130,0.130,23.23
0.140,0.140,25.05
0.150,0.150,24.00
0.160,0.160,24.61
0.170,0.170,25.28
0.180,0.180,26.74
0.190,0.190,22.68
0.200,0.200,21.99
0.210,0.210,23.37
0.220,0.220,23.73
0.230,0.230,23.90
0.240,0.240,25.64
0.250,0.250,25.46
0.260,0.260,26.12
0.270,0.270,31.97
0.280,0.280,21.86
0.290,0.290,23.87
0.300,0.300,23.61
0.310,0.310,23.36
0.320,0.320,25.17
0.330,0.330,24.89
0.340,0.340,20.29
0.350,0.350,21.21
0.360,0.360,21.95
0.370,0.370,22.54
0.380,0.380,22.80
0.390,0.390,23.44
0.400,0.400,24.43
0.410,0.410,25.27
0.420,0.420,25.55
0.430,0.430,26.23
0.440,0.440,32.42
0.450,0.450,22.61
0.460,0.460,23.11
0.470,0.470,23.90
0.480,0.480,24.32
0.490,0.490,24.97
0.500,0.500,20.25
0.510,0.510,21.30
0.520,0.520,28.24
0.530,0.530,28.07
0.540,0.540,28.76
0.550,0.550,30.00
0.560,0.560,40.53
0.570,0.570,30.92
0.580,0.580,31.70
0.590,0.590,21.83
0.600,0.600,24.15
0.610,0.610,23.91
0.620,0.620,26.04
0.630,0.630,30.66
0.640,0.640,26.62
0.650,0.650,32.05
0.660,0.660,32.33
0.670,0.670,22.46
0.680,0.680,24.11
0.690,0.690,25.24
0.701,0.701,24.78
0.710,0.710,26.04
0.720,0.720,36.84
0.730,0.730,26.61
0.740,0.740,27.20
0.750,0.750,23.36
0.760,0.760,23.39
0.770,0.770,34.58
0.780,0.780,24.65
0.790,0.790,25.49
0.800,0.800,25.11
0.810,0.810,27.28
0.820,0.820,28.18
0.830,0.830,22.43
0.841,0.841,22.33
0.850,0.850,24.06
0.860,0.860,24.37
0.870,0.870,24.58
0.880,0.880,26.05
0.890,0.890,26.25
0.900,0.900,26.86
0.910,0.910,22.14
0.920,0.920,33.71
0.930,0.930,23.68
0.940,0.940,27.57
0.950,0.950,26.26
0.960,0.960,25.64
0.970,0.970,25.95
0.980,0.980,26.90
0.990,0.990,21.46
1.000,1.000,21.55
1.010,1.010,22.53
1.020,1.020,24.85
1.030,1.030,24.60
1.040,1.040,25.36
1.050,1.050,26.29
1.060,1.060,26.95
1.070,1.070,22.01
1.080,1.080,22.28
1.090,1.090,24.00
1.100,1.100,24.34
1.110,1.110,25.98
1.120,1.120,25.70
1.130,1.130,26.72
1.140,1.140,27.09
1.150,1.150,21.19
1.160,1.160,23.60
1.170,1.170,25.56
1.180,1.180,24.42
1.191,1.191,25.66
1.200,1.200,26.08
1.210,1.210,27.82
1.220,1.220,28.30
1.230,1.230,23.21
1.240,1.240,24.46
1.250,1.250,24.65
1.260,1.260,25.49
1.271,1.271,26.23
1.280,1.280,26.11
1.290,1.290,27.05
1.300,1.300,21.64
1.310,1.310,23.67
1.320,1.320,23.75
1.330,1.330,25.29
1.341,1.341,24.63
1.350,1.350,24.95
1.360,1.360,27.39
1.370,1.370,25.79
1.380,1.380,25.65
1.390,1.390,21.56
1.400,1.400,22.15
1.410,1.410,23.76
1.420,1.420,23.32
1.430,1.430,26.25
1.440,1.440,25.78
1.450,1.450,27.81
1.460,1.460,28.10
1.470,1.470,22.58
1.480,1.480,25.07
1.490,1.490,24.95
1.501,1.501,23.77
1.510,1.510,25.85
1.520,1.520,26.88
1.530,1.530,27.80
1.540,1.540,27.10
1.550,1.550,22.64
1.560,1.560,23.87
1.570,1.570,25.13
1.580,1.580,24.91
1.590,1.590,25.03
1.600,1.600,25.81
1.610,1.610,25.59
1.620,1.620,26.26
1.630,1.630,21.84
1.640,1.640,22.67
1.650,1.650,23.54
1.660,1.660,24.08
1.670,1.670,24.90
1.680,1.680,25.57
1.690,1.690,26.33
1.700,1.700,26.92
1.710,1.710,22.29
1.720,1.720,21.66
1.730,1.730,23.40
1.740,1.740,24.18
1.750,1.750,24.92
1.760,1.760,26.05
1.770,1.770,27.02
1.780,1.780,26.86
1.790,1.790,21.99
1.800,1.800,21.61
1.810,1.810,23.48
1.820,1.820,24.22
1.830,1.830,24.49
1.840,1.840,25.06
1.850,1.850,25.77
1.860,1.860,25.83
1.870,1.870,20.96
1.880,1.880,22.30
1.890,1.890,23.73
1.900,1.900,23.83
1.910,1.910,24.07
1.920,1.920,25.36
1.930,1.930,26.57
1.940,1.940,26.70
1.950,1.950,21.78
1.960,1.960,22.32
1.970,1.970,24.40
1.980,1.980,24.62
1.990,1.990,25.33
2.000,2.000,24.87
2.010,2.010,26.05
2.020,2.020,25.89
2.030,2.030,21.95
2.040,2.040,21.76
2.050,2.050,22.48
2.060,2.060,22.97
2.070,2.070,23.89
2.080,2.080,24.63
2.090,2.090,24.99
2.100,2.100,20.19
2.110,2.110,20.85
2.120,2.120,27.11
2.130,2.130,22.41
2.140,2.140,22.86
2.150,2.150,29.18
2.160,2.160,29.82
2.170,2.170,35.72
2.180,2.180,30.89
2.190,2.190,20.92
2.200,2.200,21.61
2.210,2.210,22.31
2.220,2.220,22.80
2.230,2.230,23.63
2.240,2.240,24.19
2.250,2.250,24.88
2.260,2.260,20.06
2.270,2.270,20.77
2.280,2.280,26.83
2.290,2.290,22.11
2.300,2.300,22.95
2.310,2.310,28.94
2.320,2.320,30.17
2.330,2.330,20.14
2.340,2.340,25.96
2.350,2.350,21.16
2.360,2.360,21.67
2.370,2.370,22.42
2.380,2.380,23.16
2.390,2.390,23.57
2.400,2.400,24.21
2.410,2.410,24.97
2.420,2.420,25.69
2.430,2.430,20.95
2.440,2.440,26.91
2.450,2.450,27.56
2.460,2.460,28.19
2.470,2.470,28.84
2.480,2.480,29.53
2.490,2.490,41.16
2.500,2.500,31.31
2.510,2.510,26.36
2.520,2.520,26.92
2.530,2.530,22.47
2.540,2.540,28.42
2.550,2.550,23.81
2.560,2.560,24.29
2.570,2.570,19.88
2.580,2.580,21.05
2.590,2.590,27.08
2.600,2.600,22.40
2.630,2.630,82.72
2.640,2.640,72.59
2.650,2.650,62.63
2.661,2.661,62.75
2.670,2.670,53.10
2.681,2.681,42.74
2.710,2.710,24.15
2.720,2.720,25.26
2.730,2.730,41.18
2.740,2.740,30.88
2.750,2.750,27.59
2.770,2.770,39.01
2.780,2.780,28.58
2.790,2.790,24.48
2.800,2.800,24.74
2.810,2.810,25.57
2.820,2.820,26.53
2.831,2.831,20.68
2.840,2.840,28.26
2.850,2.850,29.03
2.860,2.860,29.94
2.870,2.870,35.93
2.880,2.880,26.15
2.890,2.890,27.37
2.901,2.901,25.92
2.910,2.910,27.70
2.920,2.920,28.90
2.930,2.930,28.52
2.940,2.940,29.58
2.950,2.950,30.02
2.960,2.960,25.79
2.970,2.970,26.80
2.980,2.980,26.41
2.990,2.990,27.94
3.000,3.000,28.12
3.010,3.010,39.09
3.020,3.020,29.70
3.030,3.030,35.81
3.040,3.040,25.75
3.050,3.050,25.53
3.060,3.060,25.66
3.070,3.070,26.58
3.080,3.080,27.26
3.090,3.090,27.82
3.100,3.100,28.55
3.110,3.110,34.41
3.120,3.120,35.45
3.130,3.130,25.47
3.140,3.140,25.77
3.150,3.150,26.67
3.160,3.160,27.20
3.170,3.170,27.98
3.180,3.180,28.79
3.190,3.190,34.77
3.200,3.200,35.17
3.210,3.210,25.46
3.220,3.220,35.97
3.230,3.230,25.62
3.240,3.240,27.88
3.250,3.250,27.45
3.260,3.260,28.40
3.270,3.270,33.63
3.280,3.280,34.62
3.290,3.290,24.46
3.300,3.300,25.08
3.310,3.310,26.43
3.320,3.320,27.03
3.330,3.330,39.04
3.340,3.340,33.58
3.350,3.350,23.54
3.360,3.360,24.22
3.370,3.370,25.91
3.380,3.380,25.65
3.390,3.390,37.47
3.400,3.400,27.50
3.410,3.410,44.46
3.420,3.420,34.47
3.430,3.430,35.78
3.440,3.440,25.61
3.450,3.450,26.18
3.460,3.460,25.48
3.471,3.471,27.05
3.480,3.480,26.85
3.490,3.490,28.11
3.500,3.500,29.39
3.510,3.510,36.10
3.520,3.520,36.05
3.530,3.530,26.39
3.540,3.540,27.13
3.550,3.550,26.32
3.560,3.560,26.93
3.570,3.570,28.55
3.580,3.580,29.06
3.590,3.590,45.35
3.600,3.600,35.65
3.610,3.610,25.75
3.620,3.620,26.20
3.630,3.630,26.33
3.640,3.640,28.30
3.650,3.650,29.06
3.661,3.661,33.37
3.670,3.670,23.93
3.680,3.680,25.08
3.690,3.690,26.28
3.700,3.700,27.52
3.710,3.710,27.31
3.720,3.720,28.47
3.730,3.730,28.06
3.740,3.740,29.47
3.750,3.750,35.21
3.760,3.760,36.91
3.770,3.770,47.61
3.780,3.780,37.48
3.790,3.790,27.78
3.801,3.801,26.37
3.810,3.810,27.08
3.820,3.820,43.36
3.830,3.830,33.86
3.840,3.840,34.56
3.850,3.850,24.73
3.860,3.860,25.34
3.870,3.870,26.19
3.880,3.880,26.74
3.890,3.890,27.41
3.900,3.900,27.98
3.910,3.910,44.97
3.920,3.920,34.94
3.930,3.930,24.96
3.940,3.940,25.19
3.950,3.950,25.94
3.960,3.960,27.97
3.970,3.970,28.07
3.980,3.980,28.18
4.000,4.000,34.49
4.010,4.010,24.45
4.020,4.020,25.87
4.030,4.030,26.33
4.040,4.040,27.72
4.050,4.050,27.66
4.060,4.060,28.20
4.070,4.070,33.79
4.080,4.080,35.76
4.090,4.090,25.48
4.100,4.100,26.74
4.110,4.110,26.17
4.120,4.120,37.67
4.130,4.130,27.68
4.140,4.140,28.40
4.150,4.150,34.42
4.160,4.160,36.40
4.170,4.170,26.85
4.180,4.180,25.47
4.190,4.190,27.72
4.200,4.200,27.28
4.210,4.210,38.25
4.220,4.220,28.58
4.230,4.230,34.37
4.240,4.240,35.34
4.250,4.250,25.45
4.260,4.260,25.47
4.270,4.270,26.14
4.280,4.280,26.60
4.290,4.290,27.60
4.300,4.300,28.41
4.310,4.310,34.37
4.320,4.320,35.15
4.330,4.330,25.65
4.340,4.340,26.95
4.350,4.350,26.44
4.360,4.360,28.59
4.370,4.370,29.07
4.380,4.380,28.04
4.390,4.390,45.69
4.410,4.410,25.95
4.420,4.420,36.41
4.430,4.430,26.38
4.440,4.440,28.27
4.450,4.450,38.03
4.460,4.460,27.99
4.470,4.470,34.81
4.480,4.480,35.51
4.490,4.490,25.24
4.500,4.500,25.27
4.510,4.510,26.39
4.520,4.520,26.63
4.530,4.530,27.51
4.540,4.540,27.99
4.550,4.550,34.00
4.560,4.560,34.76
4.570,4.570,24.72
4.580,4.580,25.26
4.590,4.590,26.11
4.600,4.600,37.41
4.610,4.610,27.24
4.620,4.620,27.90
4.630,4.630,33.79
4.640,4.640,34.35
4.650,4.650,24.29
4.660,4.660,25.06
4.670,4.670,26.07
4.680,4.680,26.53
4.690,4.690,27.36
4.700,4.700,29.10
4.710,4.710,44.74
4.720,4.720,34.83
4.730,4.730,24.49
4.740,4.740,25.76
4.750,4.750,26.99
4.760,4.760,26.38
4.770,4.770,55.31
4.780,4.780,45.13
4.790,4.790,35.60
4.800,4.800,34.86
4.810,4.810,24.99
4.820,4.820,36.50
4.830,4.830,26.45
4.841,4.841,26.43
4.850,4.850,27.92
4.860,4.860,28.30
4.870,4.870,34.15
4.880,4.880,35.45
4.890,4.890,25.48
4.900,4.900,25.30
4.910,4.910,37.51
4.920,4.920,27.59
4.931,4.931,28.82
4.940,4.940,29.10
4.951,4.951,34.43
4.960,4.960,36.16
4.970,4.970,26.57
4.980,4.980,26.12
4.991,4.991,27.57
5.000,5.000,28.11
5.010,5.010,27.79
5.020,5.020,45.58
5.030,5.030,35.30
5.040,5.040,35.38
5.050,5.050,25.67
5.060,5.060,26.08
5.071,5.071,26.92
5.080,5.080,27.86
5.090,5.090,29.21
5.101,5.101,28.88
5.110,5.110,45.25
5.120,5.120,35.60
5.130,5.130,25.40
5.140,5.140,26.08
5.150,5.150,26.87
5.161,5.161,26.66
5.170,5.170,28.15
5.180,5.180,28.41
5.190,5.190,34.27
5.200,5.200,34.47
5.210,5.210,24.67
5.220,5.220,24.81
5.230,5.230,26.05
5.240,5.240,26.48
5.250,5.250,27.30
5.260,5.260,27.99
5.270,5.270,34.11
5.280,5.280,34.70
5.290,5.290,24.63
5.300,5.300,25.22
5.310,5.310,36.49
5.320,5.320,26.75
5.330,5.330,28.10
5.340,5.340,27.90
5.350,5.350,33.67
5.360,5.360,34.73
5.370,5.370,24.92
5.380,5.380,25.42
5.390,5.390,27.45
5.400,5.400,26.30
5.410,5.410,27.28
5.420,5.420,29.05
5.430,5.430,35.00
5.440,5.440,34.56
5.450,5.450,24.40
5.460,5.460,26.00
5.470,5.470,26.40
5.480,5.480,26.55
5.490,5.490,27.76
5.500,5.500,28.67
5.510,5.510,35.23
5.520,5.520,35.02
5.530,5.530,25.21
5.540,5.540,25.99
5.550,5.550,26.08
5.560,5.560,26.71
5.570,5.570,29.49
5.580,5.580,28.81
5.590,5.590,35.52
5.600,5.600,35.16
5.611,5.611,24.75
5.620,5.620,26.77
5.630,5.630,27.73
5.640,5.640,27.33
5.650,5.650,28.16
5.660,5.660,28.41
5.670,5.670,34.50
5.680,5.680,35.32
5.690,5.690,25.41
5.700,5.700,26.61
5.710,5.710,27.51
5.720,5.720,27.57
5.731,5.731,28.90
5.740,5.740,28.49
5.750,5.750,33.98
5.760,5.760,35.33
5.770,5.770,25.28
5.780,5.780,36.91
5.790,5.790,27.00
5.800,5.800,27.19
5.820,5.820,28.78
5.830,5.830,34.27
5.840,5.840,34.55
5.850,5.850,24.80
5.860,5.860,25.19
5.870,5.870,26.23
5.880,5.880,26.58
5.890,5.890,27.51
5.900,5.900,28.31
5.910,5.910,33.87
5.920,5.920,34.71
5.930,5.930,24.69
5.940,5.940,25.22
5.950,5.950,25.85
5.960,5.960,26.47
5.970,5.970,27.26
5.980,5.980,27.87
5.990,5.990,33.91
6.000,6.000,34.64
6.010,6.010,24.66
6.020,6.020,25.00
6.030,6.030,27.13
6.040,6.040,26.62
6.050,6.050,27.23
6.060,6.060,28.82
6.070,6.070,34.30
6.080,6.080,34.66
6.090,6.090,24.37
6.100,6.100,25.12
6.110,6.110,25.97
6.120,6.120,26.42
6.130,6.130,27.89
6.140,6.140,29.32
6.150,6.150,34.78
6.160,6.160,35.67
6.170,6.170,26.03
6.180,6.180,26.41
6.190,6.190,26.36
6.200,6.200,26.63
6.210,6.210,27.62
6.220,6.220,28.33
6.230,6.230,35.57
6.240,6.240,35.19
6.250,6.250,24.96
6.260,6.260,26.48
6.270,6.270,27.23
6.281,6.281,26.61
6.291,6.291,27.16
6.300,6.300,29.37
6.310,6.310,35.15
6.320,6.320,35.04
6.330,6.330,25.64
6.340,6.340,26.46
6.350,6.350,27.23
6.360,6.360,27.30
6.370,6.370,28.59
6.380,6.380,29.41
6.390,6.390,34.52
6.400,6.400,34.58
6.410,6.410,25.05
6.420,6.420,25.60
6.430,6.430,27.03
6.440,6.440,27.27
6.450,6.450,27.82
6.460,6.460,28.64
6.470,6.470,34.67
6.480,6.480,35.35
6.490,6.490,25.23
6.500,6.500,26.63
6.510,6.510,26.63
6.520,6.520,27.31
6.530,6.530,27.72
6.541,6.541,28.07
6.550,6.550,34.38
6.560,6.560,35.13
6.570,6.570,25.14
6.580,6.580,36.11
6.590,6.590,26.04
6.600,6.600,26.76
6.610,6.610,43.33
6.620,6.620,43.95
6.630,6.630,34.14
6.640,6.640,24.10
6.650,6.650,24.59
6.660,6.660,36.27
6.670,6.670,36.52
6.680,6.680,26.61
6.690,6.690,27.32
6.700,6.700,44.99
6.710,6.710,45.62
6.720,6.720,35.62
6.730,6.730,25.56
6.740,6.740,26.75
6.750,6.750,27.52
6.760,6.760,38.58
6.770,6.770,38.60
6.780,6.780,46.17
6.790,6.790,36.03
6.800,6.800,34.74
6.810,6.810,24.86
6.820,6.820,24.95
6.830,6.830,25.77
6.840,6.840,26.84
6.850,6.850,27.97
6.860,6.860,29.23
6.870,6.870,34.17
6.880,6.880,35.77
6.890,6.890,25.80
6.900,6.900,25.49
6.910,6.910,26.32
6.920,6.920,26.61
6.930,6.930,27.56
6.940,6.940,28.59
6.950,6.950,35.31
6.960,6.960,35.09
6.970,6.970,25.16
6.980,6.980,26.45
6.990,6.990,27.48
7.000,7.000,26.85
7.010,7.010,28.54
7.020,7.020,29.04
7.030,7.030,35.06
7.040,7.040,35.05
7.050,7.050,24.91
7.060,7.060,25.50
7.070,7.070,27.93
7.080,7.080,27.34
7.090,7.090,28.84
7.101,7.101,28.07
7.110,7.110,34.97
